id,focus,signal,slack,drag,confidence,score,lane
l001,atlas pressure,35,33,6,25,203,ship
l002,shader drift,35,34,6,55,265,ship
l003,render budget,35,35,6,85,327,ship
l004,geometry span,35,36,18,25,173,ship
l005,atlas pressure,35,37,18,55,235,ship
l006,shader drift,35,38,18,85,297,ship
l007,render budget,35,39,34,25,131,watch
l008,geometry span,35,40,34,55,193,ship
l009,atlas pressure,35,41,34,85,255,ship
l010,shader drift,60,42,6,25,296,ship
l011,render budget,60,43,6,55,358,ship
l012,geometry span,60,44,6,85,420,ship
l013,atlas pressure,60,45,18,25,266,ship
l014,shader drift,60,46,18,55,328,ship
l015,render budget,60,47,18,85,390,ship
l016,geometry span,60,48,34,25,224,ship
l017,atlas pressure,60,32,34,55,252,ship
l018,shader drift,60,33,34,85,314,ship
l019,render budget,85,34,6,25,355,ship
l020,geometry span,85,35,6,55,417,ship
l021,atlas pressure,85,36,6,85,479,ship
l022,shader drift,85,37,18,25,325,ship
l023,render budget,85,38,18,55,387,ship
l024,geometry span,85,39,18,85,449,ship
l025,atlas pressure,85,40,34,25,283,ship
l026,shader drift,85,41,34,55,345,ship
l027,render budget,85,42,34,85,407,ship
